Date,Close,High,Low,Open,Volume,Open2Close,Average,Return,Moving_average,Volatility
1981-03-11,0.0743406862020492,0.0752000628062333,0.0743406862020492,0.0752000628062333,29859200.0,1.0115599767514711,0.0747703745041413,-0.036009338697314,0.0822903932450219,0.0064367246424312
1981-03-12,0.0773485377430915,0.0777782233462753,0.0773485377430915,0.0773485377430915,59248000.0,1.0,0.0774559591438875,0.0359177636538048,0.0799484474400153,0.0053479953840107
1981-03-13,0.0764891505241394,0.0769188360696009,0.0764891505241394,0.0769188360696009,231302400.0,1.0056176012220963,0.0767039932968701,-0.0097083020509818,0.0775850098967028,0.0024243429609941
1981-03-16,0.0794977471232414,0.080357124016674,0.0794977471232414,0.0794977471232414,37228800.0,1.0,0.0797125913465995,0.0392234865541503,0.0772412597672364,0.0017784309542626
1981-03-17,0.0833649486303329,0.0842243256098971,0.0833649486303329,0.0833649486303329,43747200.0,1.0,0.083579792875224,0.0485143120214142,0.0784445422333445,0.0033721307557645
1981-03-18,0.0885212048888206,0.0893805818138357,0.0885212048888206,0.0885212048888206,36937600.0,1.0,0.0887360491200744,0.0616926181253905,0.0812376771565311,0.0049722393178919
1981-03-19,0.0876618102192878,0.0880914957261551,0.0876618102192878,0.0880914957261551,37811200.0,1.004901627125797,0.0878766529727215,-0.0096848592637925,0.0833218159222979,0.005170809707471
1981-03-20,0.0885212048888206,0.0893805818138357,0.0885212048888206,0.0885212048888206,14604800.0,1.0,0.0887360491200744,0.0097795730524656,0.0857282270869388,0.0039847635900781
1981-03-23,0.0919594392180442,0.0928188157489494,0.0919594392180442,0.0919594392180442,22019200.0,1.0,0.0921742833507705,0.038746758107786,0.0882205654877729,0.003074832432423
1981-03-24,0.0915297642350196,0.0919594496806976,0.0915297642350196,0.0919594496806976,28156800.0,1.0046944887192613,0.0917446069578586,-0.004661564780241,0.0898535283042999,0.0019600789518935
1981-03-25,0.0898102298378944,0.0906703809421656,0.0898102298378944,0.0906703809421656,7056000.0,1.009577429050385,0.09024030539003,-0.0163966212043351,0.090154379558291,0.001858488457884
1981-03-26,0.088091492652893,0.088521183882095,0.088091492652893,0.088521183882095,12275200.0,1.0048777834982892,0.088306338267494,-0.0214313007272876,0.0902403166172455,0.0017324988972381
1981-03-27,0.0850836858153343,0.0855133713517411,0.0850836858153343,0.0855133713517411,12252800.0,1.0050501518862192,0.0852985285835377,-0.0340610848888919,0.0895528125099382,0.0028196342180748
1981-03-30,0.0850836858153343,0.0859430626254736,0.0850836858153343,0.0850836858153343,9900800.0,1.0,0.0852985300178691,1.6815429937366844e-08,0.0881776618433579,0.0028971089843568
1981-03-31,0.0842243060469627,0.0850836828269179,0.0842243060469627,0.0850836828269179,15993600.0,1.0102034296308244,0.0846539944369403,-0.0075562331589276,0.0867595393391742,0.0024088762538678
1981-04-01,0.0833649486303329,0.0837946399887785,0.0833649486303329,0.0837946399887785,34070400.0,1.0051543408291528,0.0835797943095557,-0.0126893023126605,0.0854274371230793,0.0017559401903085
1981-04-02,0.0906703919172287,0.0911000773833358,0.0906703919172287,0.0906703919172287,31404800.0,1.0,0.0907778132837555,0.0861215205620196,0.0859217321263317,0.0028040202976254
1981-04-03,0.0911001041531562,0.0915297954828533,0.0911001041531562,0.0911001041531562,16486400.0,1.0,0.0912075269855805,0.0047336864183082,0.0871035318067402,0.0036061791252384
1981-04-06,0.089380569756031,0.089810255291909,0.089380569756031,0.089810255291909,22803200.0,1.004807370741212,0.08959541252397,-0.0176752348725054,0.0879629083079604,0.003580394871032
1981-04-07,0.0885212048888206,0.0889508904826649,0.0885212048888206,0.0889508904826649,10684800.0,1.0048540414060565,0.0887360476857428,-0.0095916165127015,0.0887793189577209,0.0030656610819073
1981-04-08,0.0928188562393188,0.09367823314511,0.0928188562393188,0.0928188562393188,21952000.0,1.0,0.0930337004657666,0.0484318706107342,0.0906701001889631,0.0016418395630756
1981-04-09,0.0945375710725784,0.0949672622169733,0.0945375710725784,0.0945375710725784,12499200.0,1.0,0.0946449938586771,0.0173194593447718,0.0914435363039474,0.0024279471296989
1981-04-10,0.0958266407251358,0.0962563261409805,0.0958266407251358,0.0958266407251358,33465600.0,1.0,0.0959340620790969,0.0136200359666633,0.0923888433226507,0.0031313257415722
1981-04-13,0.0958266407251358,0.0962563261409805,0.0958266407251358,0.0958266407251358,16060800.0,1.0,0.0959340620790969,0.0,0.0936565732336761,0.0029979338037567
1981-04-14,0.0958266407251358,0.0962563261409805,0.0958266407251358,0.0958266407251358,6652800.0,1.0,0.0959340620790969,0.0,0.0950961761123469,0.0012809693496132
1981-04-15,0.0911001041531562,0.0915297954828533,0.0911001041531562,0.0915297954828533,34048000.0,1.0047166941650765,0.0913149498180048,-0.048148823900355,0.0947524259827945,0.002001035709142
1981-04-16,0.0859430655837059,0.0863727511349028,0.0859430655837059,0.0863727511349028,23878400.0,1.004999653529678,0.0861579083593043,-0.0564753248945399,0.09305500888292,0.0043435193996776
1981-04-20,0.0885212048888206,0.0889508904826649,0.0885212048888206,0.0885212048888206,35347200.0,1.0,0.0886286262872817,0.0286766238297444,0.0915939217245569,0.0043616132410035
1981-04-21,0.0945375710725784,0.0949672622169733,0.0945375710725784,0.0945375710725784,28537600.0,1.0,0.0946449938586771,0.0678828931850294,0.091336108080473,0.0040692310008007
1981-04-22,0.0979751199483871,0.0984048112799204,0.0979751199483871,0.0979751199483871,18995200.0,1.0,0.0980825427812704,0.0363204516419137,0.0917658042209077,0.0047350968861431
1981-04-23,0.1005532294511795,0.1009829207163185,0.1005532294511795,0.1005532294511795,58016000.0,1.0,0.1006606522674642,0.0262851004173405,0.0936349447107996,0.006146771333566
1981-04-24,0.0996938645839691,0.1005532356929407,0.0996938645839691,0.1005532356929407,35056000.0,1.0086201002695387,0.1001235501384549,-0.0053357704019463,0.0964280730666297,0.0049578041773072
1981-04-27,0.0988344475626945,0.0992641387047857,0.0988344475626945,0.0992641387047857,38528000.0,1.0043475848015295,0.0990492931337401,-0.0107293139648889,0.0985122064359213,0.0023791098184754
1981-04-28,0.0971157252788543,0.0975454165572647,0.0971157252788543,0.0975454165572647,32188800.0,1.0044245283364417,0.0973305709180595,-0.0173521906245197,0.0990493218477978,0.0013819477798171
1981-04-29,0.0958266407251358,0.0962563261409805,0.0958266407251358,0.0962563261409805,13641600.0,1.0044839870477895,0.0960414834330581,-0.0132444253931958,0.0986411099781554,0.0019312149140948
1981-04-30,0.0975454077124595,0.0984047901913568,0.0975454077124595,0.0975454077124595,12611200.0,1.0,0.0977602533321838,0.0178961198607863,0.0980610301910993,0.0015758536379832
1981-05-01,0.0975454077124595,0.0984047901913568,0.0975454077124595,0.0975454077124595,16553600.0,1.0,0.0977602533321838,0.0,0.0975883708298451,0.0010785062100068
1981-05-04,0.0971157252788543,0.0975454165572647,0.0971157252788543,0.0975454165572647,14448000.0,1.0044245283364417,0.0973305709180595,-0.0043952669871292,0.097244626386709,0.0007060573959774
1981-05-05,0.0966860428452491,0.0971157226373207,0.0966860428452491,0.0971157226373207,17539200.0,1.004444072582009,0.0969008827412849,-0.0044147298502579,0.0971586887513541,0.0007190123488345
1981-05-06,0.0941078886389732,0.0945375740596206,0.0941078886389732,0.0945375740596206,18950400.0,1.0045658809995812,0.0943227313492969,-0.0266060671384326,0.0968149383346018,0.0014380194669295
1981-05-07,0.0953969955444336,0.0958266869046736,0.0953969955444336,0.0953969955444336,9363200.0,1.0,0.0955044183844936,0.0125281257051457,0.0963637713450637,0.001421063315075
1981-05-08,0.0962563306093216,0.0966860217824372,0.0962563306093216,0.0962563306093216,7907200.0,1.0,0.0963637534026005,0.0089978561478409,0.0960844713591471,0.001197651809909
1981-05-11,0.0941078886389732,0.0945375740596206,0.0941078886389732,0.0945375740596206,11939200.0,1.0045658809995812,0.0943227313492969,-0.0211803918095254,0.0954829034453945,0.0011703656916127
1981-05-12,0.0941078886389732,0.0953969506382396,0.0941078886389732,0.0941078886389732,4256000.0,1.0,0.0944301541387898,0.0011388854834482,0.0949887577248955,0.0009159338488616
1981-05-13,0.093678206205368,0.094967274062011,0.093678206205368,0.0941078974033573,4905600.0,1.0045868854175886,0.0941078959690261,-0.0034126616937433,0.0949457906488413,0.0009590144307829
1981-05-14,0.0923891514539718,0.0932485281811598,0.0923891514539718,0.0932485281811598,4928000.0,1.009301706030022,0.0928188398175658,-0.0136976407578435,0.0944086749354558,0.001269667590119
1981-05-15,0.0945375710725784,0.0958266387684391,0.0945375710725784,0.0945375710725784,4905600.0,1.0,0.0948598379965436,0.0219890507464788,0.0941078918542444,0.0007708902553018
1981-05-18,0.0962563306093216,0.097115701480904,0.0962563306093216,0.0962563306093216,4166400.0,1.0,0.0964711733272172,0.0169864862169837,0.0945375802498285,0.0013222017497569
1981-05-19,0.0945375710725784,0.0949672622169733,0.0945375710725784,0.0949672622169733,25424000.0,1.0045451891720916,0.0947524166447758,-0.017816272189533,0.0946020327510257,0.0013235098744389
1981-05-20,0.0975454077124595,0.0984047901913568,0.0975454077124595,0.0975454077124595,13283200.0,1.0,0.0977602533321838,0.0317441685807791,0.0953325042236572,0.0018754304018832
1981-05-21,0.1031321436166763,0.103561834920345,0.1031321436166763,0.1031321436166763,32211200.0,1.0,0.1032395664425935,0.0560484749542458,0.0974166495486628,0.0034840268468467
1981-05-22,0.1078587025403976,0.108718085060149,0.1078587025403976,0.1078587025403976,31427200.0,1.0,0.1080735481703355,0.0468229564914914,0.1000593915834212,0.0054923935557814
1981-05-26,0.1074289381504058,0.10785861759724,0.1074289381504058,0.10785861759724,85344000.0,1.0039996620485303,0.1076437778738229,-0.0039766464948036,0.1022939124927423,0.0059234224601
1981-05-27,0.1134446486830711,0.1138743399209338,0.1134446486830711,0.1134446486830711,149497600.0,1.0,0.1135520714925368,0.0548874606169935,0.1060538434622945,0.005906232185667
1981-05-28,0.1134446486830711,0.1138743399209338,0.1134446486830711,0.1134446486830711,73987200.0,1.0,0.1135520714925368,0.0,0.1092122070943651,0.0043902675519081
1981-05-29,0.1138743609189987,0.1143048210378213,0.1138743609189987,0.1138743609189987,59382400.0,1.0,0.1139819759487043,0.0037859675346902,0.1113606889955872,0.0032053152293722
1981-06-01,0.1138743609189987,0.1143048210378213,0.1138743609189987,0.1138743609189987,51251200.0,1.0,0.1139819759487043,0.0,0.112542374551261,0.0027468222367713
1981-06-02,0.1082883924245834,0.1087180836790003,0.1082883924245834,0.1087180836790003,40432000.0,1.0039680269029403,0.1085032380517919,-0.0480667039793912,0.1127142665868548,0.0023638300221949
1981-06-03,0.1082883924245834,0.1091477634587663,0.1082883924245834,0.1082883924245834,39446400.0,1.0,0.1085032351831291,-2.6438499056702373e-08,0.1117044993249733,0.0029276051775581
1981-06-04,0.1104368343949318,0.1108665141636983,0.1104368343949318,0.1104368343949318,56067200.0,1.0,0.1105442543371234,0.0188106755577333,0.1111029358938906,0.002757115386235
1981-06-05,0.108718104660511,0.1091477845232009,0.108718104660511,0.1091477845232009,57680000.0,1.0039522383510238,0.1089329445918559,-0.0145761510168905,0.1100931296225209,0.0023306752292658
1981-06-08,0.1048508733510971,0.105280564556388,0.1048508733510971,0.105280564556388,93497600.0,1.004098117560281,0.1050657189537425,-0.0355009740405246,0.1083098782235286,0.0019987491476602
1981-06-09,0.1069993153214454,0.1074290065163697,0.1069993153214454,0.1069993153214454,119593600.0,1.0000000000000002,0.1071067381201765,0.0194261190686997,0.1080305782372055,0.0020615593791107
1981-06-10,0.1082883924245834,0.1095774547131832,0.1082883924245834,0.1082883924245834,25222400.0,1.0,0.1086106579967333,0.0140413189959105,0.1080520627999263,0.0020682654750481
1981-06-11,0.1130149737000465,0.1134446649997113,0.1130149737000465,0.1130149737000465,38976000.0,1.0000000000000002,0.1131223965249627,0.0415404768873146,0.1085676912374942,0.0029697975645709
1981-06-12,0.1117259040474891,0.1121555953193546,0.1117259040474891,0.1121555953193546,25804800.0,1.0038459413287255,0.1119407496834219,-0.0104457373415004,0.1091692522558074,0.0033434086375706
1981-06-15,0.1112961992621421,0.1117258904818349,0.1112961992621421,0.1117258904818349,143763200.0,1.003860789699392,0.1115110448719885,-0.0038386808436479,0.1104583174394566,0.0025025031033292
1981-06-16,0.1091477647423744,0.1095774560018446,0.1091477647423744,0.1095774560018446,37251200.0,1.0039367847842275,0.1093626103721095,-0.0192665623602161,0.1109094918898432,0.0018708143446965
1981-06-17,0.1074289381504058,0.10785861759724,0.1074289381504058,0.10785861759724,27574400.0,1.0039996620485303,0.1076437778738229,-0.0157168203322709,0.1107161158652611,0.0021904944978927
1981-06-18,0.1069993153214454,0.1078586862366445,0.1069993153214454,0.1074290065163697,23049600.0,1.0040158312568015,0.1073215808489763,-0.0029931783444492,0.1095559527300638,0.0021328298949617
1981-06-19,0.1039915159344673,0.1044211957209686,0.1039915159344673,0.1044211957209686,27507200.0,1.004131873476795,0.1042063558277179,-0.0290270139203604,0.108009073958923,0.002700121029194
1981-06-22,0.1001235395669937,0.1005532193141644,0.1001235395669937,0.1005532193141644,10841600.0,1.0042914957764075,0.100338379440579,-0.0371184306025799,0.1057745408726411,0.0035627474594242
1981-06-23,0.101842314004898,0.1027024539530207,0.101842314004898,0.101842314004898,15030400.0,1.0,0.1020573489919287,0.0171317252773415,0.104313488596605,0.0032032242279071
1981-06-24,0.0992642045021057,0.1001235873559303,0.0992642045021057,0.1001235873559303,23027200.0,1.0086575302560996,0.099693895929018,-0.0231580879403169,0.102723512207644,0.0031085473687161
1981-06-25,0.1014126241207122,0.101842315437286,0.1014126241207122,0.1014126241207122,24259200.0,1.0,0.1015200469498557,0.0183175810697366,0.1015632054278199,0.0017483421614475
1981-06-26,0.1001235395669937,0.1009829105359852,0.1001235395669937,0.1009829105359852,23788800.0,1.0085831061577335,0.1005532250514895,-0.0095234579515488,0.1008325792725742,0.0009475685574703
1981-06-29,0.0966860428452491,0.0975454139040435,0.0966860428452491,0.0975454139040435,10595200.0,1.0088882638435186,0.0971157283746463,-0.0341858421257293,0.1001880490593876,0.0019419832536197
1981-06-30,0.089380569756031,0.089810255291909,0.089380569756031,0.089810255291909,35907200.0,1.004807370741212,0.08959541252397,-0.077436641587704,0.0976956617657959,0.004814947825697
1981-07-01,0.0885212048888206,0.0889508904826649,0.0885212048888206,0.0889508904826649,170464000.0,1.0048540414060565,0.0887360476857428,-0.0095916165127015,0.0955040921171408,0.0060208335661398
1981-07-02,0.0885212048888206,0.0889508904826649,0.0885212048888206,0.0885212048888206,30284800.0,1.0,0.0886286262872817,-0.0012105722675581,0.092925807984626,0.0055417578396442
1981-07-06,0.0855133533477783,0.0863727299769846,0.0855133533477783,0.0863727299769846,16531200.0,1.01004961910114,0.0859430416623815,-0.0303015485786176,0.0900037713068044,0.0042051861575783
1981-07-07,0.0863727256655693,0.0872321022518786,0.0863727256655693,0.0863727256655693,15836800.0,1.0,0.0865875698121466,0.0074994803220613,0.0878981395943045,0.0015537404266322
1981-07-08,0.0898102298378944,0.0902406897907449,0.0898102298378944,0.0898102298378944,16620800.0,1.0,0.089917844826107,0.038461352145412,0.0879626260547319,0.0016457611127611
1981-07-09,0.0829352587461471,0.0833649443451789,0.0829352587461471,0.0833649443451789,32883200.0,1.0051809761677726,0.083150101545663,-0.0752658528852887,0.086845436826716,0.0026055599607477
1981-07-10,0.0764891505241394,0.0769188360696009,0.0764891505241394,0.0769188360696009,55171200.0,1.0056176012220963,0.0767039932968701,-0.0775237567840243,0.0844605102286337,0.0049594734766349
1981-07-13,0.0782086551189422,0.0786383463035854,0.0782086551189422,0.0782086551189422,45740800.0,1.0,0.078316077915103,0.0210169581653145,0.082935117479178,0.005529637023911
1981-07-14,0.0816461667418479,0.0825055434274383,0.0816461667418479,0.0816461667418479,19779200.0,1.0,0.0818610109132455,0.0452644347433404,0.0819898056993977,0.0051393766044688
1981-07-15,0.0837946310639381,0.0842243166392916,0.0837946310639381,0.0837946310639381,10953600.0,1.0,0.0839020524577765,0.0249330117202435,0.0807866472257316,0.0031312018154684
1981-07-16,0.0859430655837059,0.0868024424234257,0.0859430655837059,0.0859430655837059,15232000.0,1.0,0.0861579097936358,0.0268867956119975,0.0813882088753262,0.003894639341339
1981-07-17,0.0889508426189422,0.0893805337188998,0.0889508426189422,0.0889508426189422,19824000.0,1.0,0.0890582653939316,0.0336632539861132,0.0838590632947385,0.0040937496870206
1981-07-20,0.0829352587461471,0.0833649443451789,0.0829352587461471,0.0833649443451789,23654400.0,1.0051809761677726,0.083150101545663,-0.0663404325486801,0.0848258680208505,0.0028345867842846
1981-07-21,0.0825055614113807,0.0829352527164992,0.0825055614113807,0.0829352527164992,31942400.0,1.005208028377336,0.08272040706394,-0.0051676964157051,0.0849977472509894,0.002628421806634
1981-07-22,0.0777781829237937,0.0786383339595495,0.0777781829237937,0.0786383339595495,22668800.0,1.0110590271387356,0.0782082584416716,-0.0545469828113952,0.0838589884477684,0.0040634701280669
